Floor,Price,Renovation,Year,Size,Elevator,Room,Hall,Id
26,420.0,3,2012,91.0,1.0,2,1.0,101102702153
6,317.0,3,2007,90.0,0.0,2,1.0,101102249517
7,193.0,0,1994,41.0,0.0,1,1.0,101102742661
7,355.0,0,2004,101.0,0.0,2,1.0,101101872424
26,425.0,3,2012,91.0,1.0,2,1.0,101102382692
20,470.0,3,2016,110.0,1.0,2,1.0,101102349373
6,310.0,3,2010,90.0,0.0,2,1.0,101102582870
20,275.0,2,2012,64.0,1.0,2,1.0,101102216222
6,305.0,0,2010,89.0,0.0,2,1.0,101101799096
14,240.0,0,2006,58.0,1.0,1,1.0,101102656955
26,440.0,3,2012,91.0,1.0,2,1.0,101102642574
18,375.0,0,2008,92.0,1.0,2,1.0,101102425425
24,450.0,0,2003,117.0,1.0,2,1.0,101102458112
14,399.0,0,2007,99.0,1.0,2,1.0,101102446828
24,600.0,3,2013,119.0,1.0,3,1.0,101101670414
6,350.0,2,1996,87.0,0.0,3,1.0,101102591221
6,350.0,0,1997,97.0,0.0,3,1.0,101102192630
6,540.0,0,2006,148.0,0.0,4,1.0,101102591125
6,240.0,3,1992,60.0,0.0,2,1.0,101102029966
6,450.0,2,2000,112.0,0.0,3,1.0,101102565901
5,228.0,0,1970,61.0,0.0,2,1.0,101102583478
18,405.0,3,2008,97.0,1.0,2,1.0,101102457262
6,360.0,0,1999,90.0,0.0,2,1.0,101102563516
24,465.0,3,2003,117.0,1.0,2,2.0,101102437834
6,216.0,2,1983,54.0,0.0,2,1.0,101101675891
21,565.0,3,2016,121.0,1.0,3,1.0,101102717342
6,248.0,0,2010,70.0,0.0,2,1.0,101102415544
6,222.0,2,1990,60.0,0.0,2,1.0,101102423238
6,215.0,2,1992,54.0,0.0,2,1.0,101101311724
6,195.0,2,1996,48.0,0.0,1,1.0,101102589136
12,450.0,0,2004,113.0,1.0,3,2.0,101102575409
6,310.0,2,2003,89.0,0.0,2,1.0,101102556178
6,292.0,0,2000,83.0,0.0,2,1.0,101102575053
20,478.0,0,2011,99.0,1.0,2,1.0,101102631633
6,300.0,3,1997,72.0,0.0,2,1.0,101102724679
10,1100.0,3,2014,212.0,1.0,4,2.0,101102203468
6,341.0,3,1997,92.0,0.0,3,1.0,101102480859
6,375.0,0,2005,90.0,0.0,2,1.0,101102482218
24,380.0,2,2013,83.0,1.0,2,1.0,101102488253
24,386.0,2,2013,83.0,1.0,2,1.0,101102508630
6,289.0,0,2000,82.0,0.0,2,1.0,101102346027
11,447.5,2,2002,117.0,1.0,2,1.0,101102370395
20,245.0,3,2012,62.0,1.0,2,1.0,101102582986
6,260.0,2,2001,76.0,0.0,2,1.0,101102609356
8,837.0,3,2015,139.0,1.0,3,2.0,101101753486
5,249.0,0,1970,69.0,0.0,2,1.0,101102639599
6,303.0,0,1997,79.0,0.0,2,1.0,101102744595
7,290.0,3,1999,82.0,0.0,2,1.0,101102578557
10,674.0,3,2014,129.0,1.0,3,2.0,101102352981
6,275.0,2,2000,72.0,0.0,2,1.0,101101493064
6,222.0,3,2005,52.0,0.0,1,1.0,101101423844
6,670.0,1,2016,135.0,1.0,3,2.0,101102354850
6,580.0,1,2006,203.0,0.0,4,2.0,101102618131
6,269.0,2,2011,67.0,0.0,2,1.0,101101760415
6,265.0,2,2000,73.0,0.0,2,1.0,101102739014
24,360.0,2,2003,92.0,1.0,2,1.0,101102416124
6,220.0,0,1987,48.0,0.0,2,1.0,101101639575
6,385.0,2,1996,113.0,0.0,2,1.0,101100482285
12,367.9,3,2011,89.0,1.0,2,1.0,101101743746
18,215.0,2,1988,58.0,1.0,2,1.0,101102620123
6,522.0,0,2006,131.0,0.0,3,1.0,101102161373
14,213.0,0,2006,42.0,1.0,1,0.0,101102723777
6,325.0,3,1995,87.0,0.0,2,1.0,101102418230
14,300.0,2,2006,72.0,1.0,2,1.0,101102395284
6,406.0,3,2005,99.0,0.0,2,1.0,101102051963
24,330.0,2,2003,84.0,1.0,1,1.0,101102590880
6,260.0,2,2000,74.0,0.0,2,1.0,101101752045
27,410.0,3,2013,85.0,1.0,2,1.0,101101800540
6,274.0,3,1995,72.0,0.0,2,1.0,101101621758
6,330.0,3,1980,91.0,0.0,2,2.0,101100948225
7,550.0,2,1999,150.0,0.0,3,2.0,101102129602
9,420.0,3,2012,83.0,1.0,2,1.0,101102519815
21,659.0,1,2015,131.0,1.0,3,2.0,101101653336
7,750.0,0,2015,140.0,1.0,3,2.0,101102370063
27,407.0,2,2015,90.0,1.0,2,1.0,101102264388
10,479.0,3,2012,95.0,1.0,2,1.0,101102294077
27,388.0,3,2015,87.0,1.0,2,1.0,101102190720
21,560.0,1,2015,130.0,1.0,3,1.0,101102397957
6,340.0,2,2002,93.0,0.0,2,1.0,101102498958
5,115.0,0,1986,57.0,0.0,2,1.0,101102521857
24,298.0,0,2001,80.0,1.0,1,1.0,101102683971
6,252.0,2,1993,61.0,0.0,2,1.0,101102649892
6,225.0,3,2010,65.0,0.0,1,1.0,101102656847
24,330.0,3,2003,84.0,1.0,1,1.0,101102147684
6,290.0,0,2006,66.0,0.0,1,1.0,101102711838
13,330.0,2,2005,80.0,1.0,1,1.0,101102707233
6,308.0,3,2000,69.0,0.0,2,1.0,101102139800
7,210.0,2,1996,61.0,0.0,1,1.0,101101949562
6,300.0,2,1999,76.0,0.0,2,0.0,101101440576
14,208.0,2,2006,46.0,1.0,1,0.0,101102211404
6,480.0,2,2008,158.0,0.0,3,2.0,101092171272
6,649.0,1,2016,135.0,1.0,3,1.0,101102421046
13,308.0,2,2005,80.0,1.0,1,1.0,101102472711
18,277.0,3,1980,69.0,1.0,3,1.0,101102426087
5,539.0,3,2000,132.0,0.0,3,2.0,101102248443
6,283.0,2,1986,81.0,0.0,2,1.0,101102257933
6,255.0,3,2010,59.0,0.0,2,1.0,101102093761
6,625.0,3,2006,160.0,0.0,4,2.0,101101308946
6,229.0,3,1992,58.0,0.0,2,1.0,101102416236
6,400.0,3,2007,98.0,0.0,2,1.0,101101557658
10,580.0,3,2014,111.0,1.0,2,1.0,101101534691
7,285.0,3,2004,68.0,0.0,2,1.0,101102558219
6,176.0,2,1992,69.0,0.0,2,1.0,101101637016
21,408.0,3,2013,88.0,1.0,3,1.0,101102583005
6,434.0,2,2002,103.0,0.0,3,1.0,101102008341
6,550.0,3,2006,144.0,0.0,4,2.0,101102469551
6,569.0,0,2007,135.0,0.0,3,1.0,101102732283
26,439.0,3,2013,89.0,1.0,3,1.0,101101803113
6,250.0,0,1992,60.0,0.0,2,1.0,101102644572
18,672.0,0,2008,156.0,1.0,4,1.0,101102663368
14,390.0,2,2005,99.0,1.0,2,2.0,101102675501
27,393.0,2,2013,85.0,1.0,2,1.0,101102681871
6,590.0,0,2014,116.0,1.0,3,1.0,101102637941
6,282.0,3,2010,88.0,0.0,2,1.0,101102640399
6,420.0,0,1996,128.0,0.0,3,1.0,101102688713
6,280.0,3,2000,93.0,0.0,2,1.0,101102639338
6,251.0,0,1995,64.0,0.0,2,1.0,101102691325
6,243.0,0,1988,54.0,0.0,2,1.0,101102691703
6,400.0,3,2003,119.0,0.0,3,1.0,101102671888
12,364.0,3,2011,89.0,1.0,2,1.0,101101558031
24,430.0,3,2003,106.0,1.0,2,1.0,101091973704
6,153.0,3,1975,47.0,0.0,1,1.0,101102441103
7,238.0,3,1999,67.0,0.0,1,1.0,101102548020
6,235.0,2,1996,57.0,0.0,2,1.0,101102536247
6,240.0,3,1990,64.0,0.0,2,1.0,101101450080
19,245.0,2,2012,64.0,1.0,2,1.0,101102454955
19,245.0,2,2012,64.0,1.0,2,1.0,101102454955
19,245.0,2,2012,64.0,1.0,2,1.0,101102454955
19,245.0,2,2012,64.0,1.0,2,1.0,101102454955
19,245.0,2,2012,64.0,1.0,2,1.0,101102454955
19,245.0,2,2012,64.0,1.0,2,1.0,101102454955
19,245.0,2,2012,64.0,1.0,2,1.0,101102454955
19,245.0,2,2012,64.0,1.0,2,1.0,101102454955
28,386.0,3,2013,85.0,1.0,2,1.0,101102589051
10,1180.0,3,2012,248.0,1.0,5,3.0,101101266723
6,430.0,3,2003,108.0,0.0,3,1.0,101102619269
28,359.0,3,2013,85.0,1.0,2,1.0,101102592497
6,375.0,2,2004,90.0,0.0,2,1.0,101102486652
6,350.0,3,2003,90.0,0.0,2,1.0,101101172222
6,360.0,2,2003,90.0,0.0,2,1.0,101102360353
13,429.0,2,2005,109.0,1.0,2,1.0,101101459457
6,260.0,3,2002,106.0,0.0,3,1.0,101102308097
6,395.0,2,2002,115.0,0.0,3,2.0,101102386027
6,260.0,2,1990,68.0,0.0,2,1.0,101101919084
6,360.0,3,2004,90.0,0.0,2,1.0,101102278673
6,460.0,2,1995,127.0,0.0,3,1.0,101102198267
6,285.0,2,2010,84.0,0.0,2,1.0,101102499689
6,290.0,2,1997,79.0,0.0,2,1.0,101102144582
6,189.0,0,2009,48.0,0.0,1,0.0,101102696654
6,280.0,2,2005,63.0,0.0,2,1.0,101102465576
9,350.0,2,2010,92.0,1.0,2,1.0,101102198944
6,295.0,3,2003,81.0,0.0,2,1.0,101101582471
6,410.0,3,2000,98.0,0.0,3,1.0,101102656082
21,240.0,2,2012,60.0,1.0,2,1.0,101101597454
6,222.0,2,1990,61.0,0.0,2,1.0,101102552930
6,188.0,1,1980,53.0,0.0,2,1.0,101101709457
20,320.0,1,2016,81.0,1.0,1,1.0,101102106501
21,390.0,3,2015,92.0,1.0,2,1.0,101101970530
6,550.0,3,2014,117.0,1.0,3,1.0,101101775880
11,316.0,3,2005,77.0,1.0,2,1.0,101102257715
6,280.0,3,1989,58.0,0.0,2,2.0,101102517059
16,360.0,2,2008,83.0,1.0,2,1.0,101102639537
6,413.0,3,2007,98.0,0.0,2,1.0,101102410944
6,340.0,2,1995,95.0,0.0,3,1.0,101101905473
6,303.0,0,2010,86.0,0.0,2,1.0,101102698102
6,340.0,2,1994,91.0,0.0,2,1.0,101101341090
11,720.0,3,2012,144.0,1.0,4,2.0,101102701079
6,336.0,3,2003,88.0,0.0,2,1.0,101102198255
24,320.0,3,2003,80.0,1.0,1,1.0,101102551249
6,310.0,3,2010,90.0,0.0,2,1.0,101102706185
6,305.0,2,1999,82.0,0.0,2,1.0,101102358308
4,290.0,2,2003,88.0,0.0,2,1.0,101102071916
6,350.0,2,2000,91.0,0.0,3,1.0,101102565050
6,395.0,2,1996,115.0,0.0,3,1.0,101102573287
6,310.0,3,2010,88.0,0.0,2,1.0,101102559331
7,240.0,2,2004,68.0,0.0,1,1.0,101102718274
7,290.0,0,1994,75.0,0.0,2,1.0,101102703893
6,370.0,0,2000,93.0,0.0,3,1.0,101102721532
6,190.0,2,2003,77.0,0.0,2,1.0,101101561886
6,318.0,2,2000,80.0,0.0,2,1.0,101102716174
7,380.0,0,2004,99.0,0.0,2,1.0,101102718045
6,270.0,2,1999,73.0,0.0,2,2.0,101102300965
6,380.0,3,2003,98.0,0.0,2,1.0,101102639945
24,550.0,3,2003,168.0,1.0,3,2.0,101090871638
24,560.0,2,2013,119.0,1.0,3,2.0,101101605334
14,390.0,3,2006,93.0,1.0,2,1.0,101102394184
24,384.0,3,2013,83.0,1.0,2,1.0,101101906771
28,430.0,1,2013,89.0,1.0,3,1.0,101101542010
27,390.0,3,2013,85.0,1.0,2,1.0,101102580400
27,548.0,3,2013,119.0,1.0,3,2.0,101102594133
19,245.0,2,2012,64.0,1.0,2,1.0,101102454955
19,245.0,2,2012,64.0,1.0,2,1.0,101102454955
19,245.0,2,2012,64.0,1.0,2,1.0,101102454955
19,245.0,2,2012,64.0,1.0,2,1.0,101102454955
19,245.0,2,2012,64.0,1.0,2,1.0,101102454955
19,245.0,2,2012,64.0,1.0,2,1.0,101102454955
19,245.0,2,2012,64.0,1.0,2,1.0,101102454955
19,245.0,2,2012,64.0,1.0,2,1.0,101102454955
6,215.0,2,2000,74.0,0.0,2,1.0,101102416778
6,320.0,3,1996,84.0,0.0,2,1.0,101102688708
6,306.0,3,2005,87.0,0.0,2,1.0,101102513005
6,302.0,2,1997,72.0,0.0,2,1.0,101102131507
6,406.0,0,1995,148.0,0.0,4,2.0,101102738575
6,285.0,2,2010,84.0,0.0,2,1.0,101101642041
6,210.0,2,1993,54.0,0.0,2,1.0,101102406599
23,418.0,3,2012,87.0,1.0,2,1.0,101102672546
11,650.0,3,2012,139.0,1.0,3,2.0,101102744876
6,308.0,2,2010,88.0,0.0,2,1.0,101102508000
6,229.0,2,1992,59.0,0.0,2,1.0,101102728094
20,640.0,1,2016,160.0,1.0,3,2.0,101102613209
21,398.0,3,2015,92.0,1.0,2,1.0,101102344645
21,600.0,1,2015,140.0,1.0,3,2.0,101102196694
5,210.0,1,1970,63.0,0.0,3,1.0,101102549825
6,328.0,0,1993,104.0,0.0,2,1.0,101102591782
16,620.0,3,2005,166.0,1.0,3,1.0,101102278312
12,585.0,2,2004,146.0,1.0,3,2.0,101102282473
6,580.0,1,1998,151.0,0.0,5,2.0,101101589956
6,240.0,2,1996,63.0,0.0,2,1.0,101102565436
6,375.0,2,2004,89.0,0.0,2,1.0,101102532703
6,310.0,2,2002,79.0,0.0,2,1.0,101102327667
6,321.0,2,2003,89.0,0.0,2,1.0,101102433737
6,370.0,3,1997,92.0,0.0,2,1.0,101102557393
9,420.0,2,2010,91.0,1.0,2,2.0,101101249753
6,420.0,2,2005,103.0,0.0,2,1.0,101102624335
6,255.0,0,1990,68.0,0.0,3,1.0,101102627207
6,218.8,0,1990,48.0,0.0,1,1.0,101102638651
24,620.0,3,2003,168.0,1.0,4,1.0,101101955341
6,296.0,3,2003,82.0,0.0,2,1.0,101102562828
6,262.0,2,1989,60.0,0.0,2,1.0,101102054180
6,355.0,3,2003,104.0,0.0,2,1.0,101102661285
6,220.0,0,1997,73.0,0.0,2,1.0,101102591455
14,370.0,2,2005,94.0,1.0,2,1.0,101102085745
23,411.0,3,2013,89.0,1.0,3,1.0,101102677797
6,200.0,1,1994,57.0,0.0,2,1.0,101102663763
5,297.0,3,2003,87.0,0.0,2,1.0,101102639772
8,679.0,3,2015,123.0,1.0,3,2.0,101102547004
6,252.0,3,1992,56.0,0.0,2,1.0,101102130990
6,480.0,2,2005,117.0,0.0,3,1.0,101102163016
6,400.0,0,2000,101.0,0.0,2,1.0,101102737257
6,295.0,3,2010,86.0,0.0,2,1.0,101101798622
6,269.0,2,2011,67.0,0.0,2,1.0,101101877257
6,183.0,2,1980,57.0,0.0,2,1.0,101102075366
6,440.0,3,2004,108.0,0.0,3,1.0,101102499268
6,499.0,3,1999,158.0,0.0,3,2.0,101102564513
6,240.0,0,1990,64.0,0.0,2,1.0,101102715463
11,220.0,2,2010,47.0,1.0,1,1.0,101102728883
6,238.0,1,1980,65.0,0.0,3,1.0,101102325898
4,660.0,3,2006,166.0,0.0,3,2.0,101102380934
12,508.0,3,2004,121.0,1.0,2,2.0,101102407541
27,549.0,3,2013,119.0,1.0,3,2.0,101100810088
22,380.0,2,2013,86.0,1.0,2,1.0,101102484946
24,549.0,3,2013,119.0,1.0,3,1.0,101102469205
6,216.0,2,1980,61.0,0.0,2,1.0,101102646370
6,516.0,2,2004,122.0,0.0,3,1.0,101101586523
6,546.0,3,2007,135.0,0.0,3,1.0,101102337180
26,399.0,3,2012,91.0,1.0,2,2.0,101102290213
21,550.0,2,2015,121.0,1.0,3,1.0,101102502738
26,425.0,0,2012,91.0,1.0,2,1.0,101102370250
6,550.0,3,2006,165.0,0.0,3,3.0,101102279514
6,328.0,2,2000,80.0,0.0,2,1.0,101102719528
6,205.0,0,1980,54.0,0.0,2,1.0,101102727550
6,330.0,3,1998,89.0,0.0,2,2.0,101102363786
15,600.0,3,2006,149.0,1.0,4,1.0,101102570393
24,380.0,3,2003,106.0,1.0,2,1.0,101102619543
6,205.0,2,1990,46.0,0.0,1,1.0,101102515999
4,280.0,2,2003,88.0,0.0,2,1.0,101102113819
6,236.0,2,1986,67.0,0.0,2,1.0,101102633334
6,170.0,3,1981,53.0,0.0,2,1.0,101102633228
14,465.0,3,2005,114.0,1.0,3,2.0,101102675164
6,240.0,2,1996,67.0,0.0,2,1.0,101102644019
5,180.0,2,1979,50.0,0.0,2,1.0,101102702971
19,825.0,1,2015,220.0,1.0,4,2.0,101102480588
6,230.0,2,1993,57.0,0.0,2,1.0,101102648522
6,380.0,3,2005,88.0,0.0,2,1.0,101102109555
6,560.0,3,1998,152.0,0.0,4,2.0,101102614828
14,388.0,3,2005,99.0,1.0,2,1.0,101102404348
24,445.0,3,2003,143.0,1.0,3,1.0,101101826839
12,560.0,3,2008,131.0,1.0,3,1.0,101102321555
11,400.0,0,2004,114.0,1.0,2,2.0,101102412008
13,430.0,2,2005,117.0,1.0,2,1.0,101102445212
6,610.0,3,2006,206.0,0.0,4,2.0,101101910535
6,210.0,2,1995,54.0,0.0,1,1.0,101102717226
6,360.0,2,2003,84.0,0.0,2,2.0,101102635511
6,408.0,2,2005,91.0,0.0,2,1.0,101101534614
10,355.0,3,2007,86.0,1.0,2,1.0,101102454294
6,300.0,3,1996,86.0,0.0,2,1.0,101101617586
6,298.0,2,2003,86.0,0.0,2,1.0,101102059566
24,415.0,3,2003,95.0,1.0,2,1.0,101102668345
24,380.0,1,2013,83.0,1.0,2,1.0,101102723881
6,570.0,3,2006,139.0,0.0,3,2.0,101101329396
24,300.0,3,2003,82.0,1.0,1,1.0,101102656433
18,498.0,3,2008,122.0,1.0,3,2.0,101102652110
6,380.0,2,1999,97.0,0.0,3,1.0,101102679872
6,348.0,2,2004,89.0,0.0,2,1.0,101102642519
6,295.0,2,1995,81.0,0.0,2,1.0,101102665542
6,230.0,2,1988,60.0,0.0,2,1.0,101102682002
16,870.0,2,2006,212.0,1.0,5,2.0,101102433979
6,298.0,2,2000,80.0,0.0,2,1.0,101102723110
6,290.0,3,2003,82.0,0.0,2,1.0,101102724368
10,390.0,3,2007,95.0,1.0,2,2.0,101102649948
22,385.0,1,2013,86.0,1.0,2,1.0,101102640638
23,389.0,3,2012,87.0,1.0,2,1.0,101102669558
18,485.0,3,2008,114.0,1.0,3,1.0,101101540066
14,233.0,3,2006,51.0,1.0,1,1.0,101102190388
7,400.0,3,2004,99.0,0.0,2,1.0,101102356154
13,399.0,3,2005,109.0,1.0,2,1.0,101101343189
6,246.0,2,1991,63.0,0.0,2,1.0,101102738861
6,230.0,3,1990,63.0,0.0,2,1.0,101102620147
6,510.0,3,2004,122.0,0.0,3,2.0,101102732250
7,249.0,1,1994,56.0,0.0,2,1.0,101101761587
6,235.0,3,1993,60.0,0.0,2,1.0,101102640086
6,249.0,2,1985,64.0,0.0,2,1.0,101102672019
6,262.0,0,1994,70.0,0.0,2,1.0,101102204502
5,205.0,2,1993,52.0,0.0,2,1.0,101102303279
6,395.0,2,1998,101.0,0.0,3,1.0,101102683677
24,330.0,2,2003,84.0,1.0,1,1.0,101102723319
6,246.0,0,1990,54.0,0.0,2,1.0,101102691437
6,200.0,2,1990,63.0,0.0,2,1.0,101101302562
6,342.0,2,1990,76.0,0.0,3,1.0,101102740883
6,238.0,2,1990,64.0,0.0,2,1.0,101102237875
6,190.0,2,1993,49.0,0.0,2,1.0,101102139203
6,550.0,3,2006,167.0,0.0,3,2.0,101102696142
6,280.0,2,2000,72.0,0.0,2,1.0,101102614539
16,355.0,3,2005,89.0,1.0,2,1.0,101101682950
14,216.0,2,2006,45.0,1.0,1,0.0,101102074377
16,360.0,2,2005,87.0,1.0,2,1.0,101102633020
6,265.0,2,2001,76.0,0.0,2,1.0,101102727795
6,270.0,3,2010,81.0,0.0,2,1.0,101102738985
6,480.0,2,2000,137.0,0.0,4,2.0,101102605738
6,630.0,3,2007,191.0,0.0,5,3.0,101100842981
6,320.0,2,2010,98.0,0.0,3,1.0,101102739270
6,245.0,2,1990,63.0,0.0,2,1.0,101102696827
14,310.0,2,2006,83.0,1.0,2,1.0,101102725424
13,520.0,0,2005,132.0,1.0,3,1.0,101101874281
6,298.0,2,2000,87.0,0.0,2,2.0,101101934941
10,640.0,3,2014,128.0,1.0,3,1.0,101101803306
5,218.0,2,1986,49.0,0.0,2,1.0,101101685549
24,378.0,1,2013,83.0,1.0,2,1.0,101102469373
6,200.0,2,1992,55.0,0.0,2,1.0,101102683685
6,310.0,3,2009,78.0,0.0,2,1.0,101102646171
11,284.0,2,2010,74.0,1.0,2,1.0,101102648593
6,261.0,3,1997,68.0,0.0,2,1.0,101102690181
6,245.0,0,1993,57.0,0.0,2,1.0,101102735095
6,390.0,2,1998,101.0,0.0,3,1.0,101101890308
16,513.0,3,2005,122.0,1.0,3,1.0,101101848137
6,295.0,2,2009,79.0,0.0,2,1.0,101102284298
5,210.0,2,1981,57.0,0.0,2,1.0,101102587554
16,385.0,2,2006,89.0,1.0,3,1.0,101102614604
27,378.0,3,2013,85.0,1.0,2,1.0,101102666935
6,376.5,3,2003,91.0,0.0,2,1.0,101101945296
6,236.0,2,1995,62.0,0.0,2,1.0,101102719907
16,265.0,2,1980,75.0,1.0,3,1.0,101101479075
12,203.0,2,2004,48.0,1.0,1,0.0,101102735318
6,302.0,3,2001,77.0,0.0,2,1.0,101102576914
26,410.0,0,2012,88.0,1.0,2,1.0,101102689999
6,350.0,2,1997,100.0,0.0,3,1.0,101102527088
16,366.0,3,2006,90.0,1.0,2,1.0,101102630912
6,248.0,3,2010,70.0,0.0,2,1.0,101102710093
6,400.0,2,2001,98.0,0.0,3,1.0,101102702800
28,340.0,2,2013,85.0,1.0,2,1.0,101102640298
6,365.0,2,2006,87.0,0.0,2,1.0,101102731961
6,275.0,3,2003,65.0,0.0,2,1.0,101102484917
6,365.0,0,1999,97.0,0.0,3,1.0,101102720391
6,195.0,2,1981,55.0,0.0,2,1.0,101102488858
16,420.0,2,2006,104.0,1.0,2,2.0,101102439121
16,350.0,2,2006,87.0,1.0,2,1.0,101101881412
21,249.0,2,2012,63.0,1.0,2,1.0,101102731073
6,319.0,3,2005,88.0,0.0,2,1.0,101101432958
6,262.0,2,1998,75.0,0.0,2,1.0,101102614556
6,360.0,2,2004,89.0,0.0,2,2.0,101102516437
6,255.0,2,1993,62.0,0.0,2,1.0,101102730588
6,365.0,3,2004,90.0,0.0,2,1.0,101102562417
14,336.0,2,2006,87.0,1.0,2,1.0,101102585642
6,335.0,2,2003,102.0,0.0,3,1.0,101102617365
6,245.0,0,1985,63.0,0.0,2,1.0,101102237116
6,371.0,3,2003,90.0,0.0,2,1.0,101102565853
11,213.0,2,2010,50.0,1.0,1,1.0,101102670957
6,395.0,2,2006,96.0,0.0,2,1.0,101102735912
18,97.0,2,2014,50.0,1.0,2,1.0,101101896860
9,120.0,0,2013,36.0,1.0,2,1.0,101102261009
18,255.0,1,2013,87.0,1.0,3,1.0,101102464474
11,218.0,3,2016,81.0,1.0,3,1.0,101102261767
8,135.0,3,2016,44.0,1.0,1,1.0,101102163637
14,105.0,1,2015,35.0,1.0,1,1.0,101102265272
12,288.0,3,2014,90.0,1.0,3,1.0,101102599618
18,320.0,1,2015,129.0,1.0,3,2.0,101102522071
16,275.0,3,2015,97.0,1.0,3,1.0,101102524076
20,230.0,2,2013,82.0,1.0,2,1.0,101102580646
18,120.0,2,2014,50.0,1.0,2,1.0,101102188280
8,153.0,3,2017,51.0,1.0,2,1.0,101102590968
13,100.0,3,2015,37.0,1.0,2,1.0,101102589760
15,275.0,1,2014,97.0,1.0,3,1.0,101102538244
8,120.0,3,2016,42.0,1.0,1,1.0,101102172906
6,125.0,3,2016,46.0,1.0,1,1.0,101101934391
15,110.0,3,2014,47.0,1.0,1,1.0,101101906604
14,130.0,2,2015,36.0,1.0,2,1.0,101101890934
15,108.0,2,2014,48.0,1.0,2,1.0,101101900942
4,785.0,0,2008,159.0,0.0,4,2.0,101102373612
6,200.0,0,2002,108.0,0.0,3,1.0,101102475537
8,125.0,3,2015,46.0,1.0,2,1.0,101102457312
14,160.0,3,2015,35.0,1.0,2,1.0,101102026120
14,160.0,3,2015,35.0,1.0,2,1.0,101102026120
14,160.0,3,2015,35.0,1.0,2,1.0,101102026120
14,160.0,3,2015,35.0,1.0,2,1.0,101102026120
14,160.0,3,2015,35.0,1.0,2,1.0,101102026120
14,160.0,3,2015,35.0,1.0,2,1.0,101102026120
14,160.0,3,2015,35.0,1.0,2,1.0,101102026120
14,160.0,3,2015,35.0,1.0,2,1.0,101102026120
4,695.0,0,2015,139.0,1.0,3,2.0,101102364233
4,695.0,0,2015,139.0,1.0,3,2.0,101102364233
4,695.0,0,2015,139.0,1.0,3,2.0,101102364233
4,695.0,0,2015,139.0,1.0,3,2.0,101102364233
4,695.0,0,2015,139.0,1.0,3,2.0,101102364233
4,695.0,0,2015,139.0,1.0,3,2.0,101102364233
4,695.0,0,2015,139.0,1.0,3,2.0,101102364233
4,695.0,0,2015,139.0,1.0,3,2.0,101102364233
24,140.0,2,2014,52.0,1.0,3,1.0,101102651199
14,125.0,3,2015,37.0,1.0,2,1.0,101102673407
14,110.0,1,2015,38.0,1.0,1,1.0,101101884623
8,280.0,3,2016,101.0,1.0,5,1.0,101102364603
16,290.0,0,2014,105.0,1.0,3,1.0,101102637716
20,505.0,0,2012,118.0,1.0,3,2.0,101102564402
6,205.0,3,2011,90.0,0.0,2,1.0,101102593139
13,500.0,2,2015,128.0,1.0,3,2.0,101102710115
16,240.0,2,2014,89.0,1.0,3,2.0,101102712672
18,375.0,2,2014,89.0,1.0,3,1.0,101102326241
3,980.0,1,2014,205.0,1.0,5,2.0,101102621870
16,123.9,1,2013,41.0,1.0,1,1.0,101101873854
14,110.0,1,2015,35.0,1.0,2,1.0,101101948562
14,94.0,2,2015,35.0,1.0,2,1.0,101102693693
24,175.0,3,2014,52.0,1.0,2,1.0,101101905946
13,98.0,3,2015,31.0,1.0,2,1.0,101102044455
6,228.0,3,2011,54.0,0.0,1,0.0,101101808956
16,280.0,3,2015,86.0,1.0,2,1.0,101102668797
13,108.0,3,2015,36.0,1.0,4,1.0,101102671690
15,105.0,3,2014,47.0,1.0,1,1.0,101102645055
24,180.0,2,2014,57.0,1.0,2,1.0,101102409396
15,663.0,3,2003,195.0,1.0,5,2.0,101102422969
6,260.0,3,2004,100.0,0.0,3,2.0,101101770179
6,260.0,3,2004,100.0,0.0,3,2.0,101101770179
6,260.0,3,2004,100.0,0.0,3,2.0,101101770179
6,260.0,3,2004,100.0,0.0,3,2.0,101101770179
6,260.0,3,2004,100.0,0.0,3,2.0,101101770179
6,260.0,3,2004,100.0,0.0,3,2.0,101101770179
6,260.0,3,2004,100.0,0.0,3,2.0,101101770179
6,260.0,3,2004,100.0,0.0,3,2.0,101101770179
6,310.0,2,2005,108.0,0.0,3,2.0,101102629366
13,420.0,3,2009,133.0,1.0,3,2.0,101102342973
6,260.0,2,2003,90.0,0.0,2,1.0,101102479870
9,570.0,2,2012,136.0,1.0,3,2.0,101102430862
11,169.0,3,2016,62.0,1.0,3,1.0,101102699241
6,318.0,3,2011,85.0,1.0,2,1.0,101102732775
9,355.0,0,2011,80.0,1.0,2,1.0,101101662376
21,410.0,3,2014,89.0,1.0,2,1.0,101102721211
9,430.0,3,2012,63.0,1.0,3,1.0,101102745468
20,274.0,2,2011,89.0,1.0,2,2.0,101102741179
9,636.0,3,2007,212.0,1.0,3,2.0,101102722521
14,280.0,2,2004,99.0,1.0,2,1.0,101102728133
6,212.0,2,1989,63.0,0.0,2,1.0,101102751180
7,537.0,3,2014,124.0,1.0,3,2.0,101102705909
6,320.0,0,2001,94.0,0.0,2,1.0,101102743385
6,312.0,0,2014,82.0,0.0,2,1.0,101102738556
16,345.0,0,2015,86.0,1.0,2,1.0,101102674245
18,320.0,3,2015,129.0,1.0,3,2.0,101102715340
9,155.0,3,2013,43.0,1.0,3,1.0,101101889790
