Direction,District,Garden,Region,Floor,Renovation,Size,Year,Room,Elevator,Hall,Price
30,189,3672,9,3,2,54.0,1990,2,0.0,1.0,388.0
30,189,3672,9,3,2,54.0,1990,2,0.0,1.0,388.0
30,189,3672,9,3,2,54.0,1990,2,0.0,1.0,388.0
30,189,3672,9,3,2,54.0,1990,2,0.0,1.0,388.0
30,189,3672,9,3,2,54.0,1990,2,0.0,1.0,388.0
30,189,3672,9,3,2,54.0,1990,2,0.0,1.0,388.0
30,189,3672,9,3,2,54.0,1990,2,0.0,1.0,388.0
33,49,193,9,3,2,70.0,2000,2,0.0,1.0,340.0
47,162,3989,9,14,3,70.0,2008,1,1.0,2.0,500.0
33,125,1440,9,6,3,107.0,1999,3,0.0,1.0,1070.0
30,115,2051,9,17,2,65.0,1992,2,1.0,1.0,510.0
30,115,2051,9,17,2,65.0,1992,2,1.0,1.0,510.0
30,115,2051,9,17,2,65.0,1992,2,1.0,1.0,510.0
30,115,2051,9,17,2,65.0,1992,2,1.0,1.0,510.0
30,115,2051,9,17,2,65.0,1992,2,1.0,1.0,510.0
30,115,2051,9,17,2,65.0,1992,2,1.0,1.0,510.0
30,115,2051,9,17,2,65.0,1992,2,1.0,1.0,510.0
30,115,2051,9,17,2,65.0,1992,2,1.0,1.0,510.0
30,94,1305,9,17,2,117.0,2004,2,1.0,1.0,1096.0
30,94,1305,9,17,2,117.0,2004,2,1.0,1.0,1096.0
30,94,1305,9,17,2,117.0,2004,2,1.0,1.0,1096.0
30,94,1305,9,17,2,117.0,2004,2,1.0,1.0,1096.0
30,94,1305,9,17,2,117.0,2004,2,1.0,1.0,1096.0
30,94,1305,9,17,2,117.0,2004,2,1.0,1.0,1096.0
30,94,1305,9,17,2,117.0,2004,2,1.0,1.0,1096.0
30,94,1305,9,17,2,117.0,2004,2,1.0,1.0,1096.0
6,58,1706,9,26,3,121.0,2005,3,1.0,1.0,1337.0
6,58,1706,9,26,3,121.0,2005,3,1.0,1.0,1337.0
6,58,1706,9,26,3,121.0,2005,3,1.0,1.0,1337.0
6,58,1706,9,26,3,121.0,2005,3,1.0,1.0,1337.0
6,58,1706,9,26,3,121.0,2005,3,1.0,1.0,1337.0
6,58,1706,9,26,3,121.0,2005,3,1.0,1.0,1337.0
6,58,1706,9,26,3,121.0,2005,3,1.0,1.0,1337.0
6,58,1706,9,26,3,121.0,2005,3,1.0,1.0,1337.0
46,189,638,9,24,3,95.0,2006,2,1.0,2.0,860.0
46,189,638,9,24,3,95.0,2006,2,1.0,2.0,860.0
46,189,638,9,24,3,95.0,2006,2,1.0,2.0,860.0
46,189,638,9,24,3,95.0,2006,2,1.0,2.0,860.0
46,189,638,9,24,3,95.0,2006,2,1.0,2.0,860.0
46,189,638,9,24,3,95.0,2006,2,1.0,2.0,860.0
46,189,638,9,24,3,95.0,2006,2,1.0,2.0,860.0
46,189,638,9,24,3,95.0,2006,2,1.0,2.0,860.0
22,125,2399,9,20,2,129.0,1997,3,1.0,2.0,738.0
22,125,2399,9,20,2,129.0,1997,3,1.0,2.0,738.0
22,125,2399,9,20,2,129.0,1997,3,1.0,2.0,738.0
22,125,2399,9,20,2,129.0,1997,3,1.0,2.0,738.0
22,125,2399,9,20,2,129.0,1997,3,1.0,2.0,738.0
22,125,2399,9,20,2,129.0,1997,3,1.0,2.0,738.0
22,125,2399,9,20,2,129.0,1997,3,1.0,2.0,738.0
22,125,2399,9,20,2,129.0,1997,3,1.0,2.0,738.0
20,68,3948,9,9,3,82.0,2009,2,1.0,1.0,730.0
20,68,3948,9,9,3,82.0,2009,2,1.0,1.0,730.0
20,68,3948,9,9,3,82.0,2009,2,1.0,1.0,730.0
20,68,3948,9,9,3,82.0,2009,2,1.0,1.0,730.0
20,68,3948,9,9,3,82.0,2009,2,1.0,1.0,730.0
20,68,3948,9,9,3,82.0,2009,2,1.0,1.0,730.0
20,68,3948,9,9,3,82.0,2009,2,1.0,1.0,730.0
20,68,3948,9,9,3,82.0,2009,2,1.0,1.0,730.0
6,52,1019,9,24,2,80.0,1997,2,1.0,1.0,430.0
50,98,3997,9,18,3,77.0,2000,2,1.0,1.0,365.0
30,125,2864,9,23,3,92.0,2005,2,1.0,2.0,760.0
33,217,1014,9,6,2,67.0,1994,2,0.0,1.0,269.0
50,147,1943,9,28,2,71.0,2009,2,1.0,1.0,333.0
30,171,807,9,28,3,100.0,2007,2,1.0,1.0,539.0
39,125,151,9,17,1,197.0,2007,4,1.0,2.0,1700.0
33,126,3766,9,27,3,308.0,2005,6,1.0,2.0,3200.0
33,48,2081,9,24,2,179.0,2004,4,1.0,2.0,1180.0
30,58,1158,9,18,3,104.0,2007,2,1.0,2.0,980.0
32,48,889,9,23,3,151.0,2008,3,1.0,2.0,730.0
33,125,2067,9,11,3,128.0,2003,3,1.0,2.0,1198.0
33,130,4216,9,18,3,121.0,2008,3,1.0,2.0,900.0
45,37,1067,9,28,3,125.0,2000,2,1.0,1.0,1000.0
6,98,3458,9,18,3,64.0,2000,2,1.0,1.0,350.0
20,81,4277,9,16,0,101.0,2004,2,1.0,1.0,800.0
39,27,3872,9,18,3,260.0,2009,4,1.0,2.0,2850.0
47,171,807,9,27,3,89.0,2009,2,1.0,1.0,507.0
47,189,641,9,22,2,59.0,1988,2,1.0,1.0,385.0
33,202,422,9,8,3,217.0,2007,3,1.0,2.0,1930.0
0,162,3995,9,23,3,110.0,2005,2,1.0,1.0,710.0
4,176,3444,9,20,3,108.0,1997,3,1.0,2.0,720.0
33,107,98,9,17,3,165.0,2008,3,1.0,2.0,910.0
45,158,3026,9,6,2,37.0,1986,1,0.0,1.0,248.0
45,125,2066,9,15,2,50.0,2001,1,1.0,1.0,382.0
27,166,2876,9,28,3,44.0,2004,1,1.0,0.0,285.0
30,130,2986,9,22,3,165.0,2008,3,1.0,2.0,1128.0
6,54,1177,9,14,0,112.0,2005,3,1.0,2.0,900.0
6,94,1600,9,21,0,50.0,1989,2,1.0,1.0,403.0
27,58,2278,9,19,0,34.0,2006,1,1.0,0.0,290.0
33,107,596,9,29,3,88.0,2010,2,1.0,1.0,450.0
6,171,535,9,18,3,79.0,2000,2,1.0,1.0,375.0
33,11,4306,9,9,3,94.0,2009,3,1.0,1.0,620.0
30,58,438,9,21,3,108.0,2006,2,1.0,1.0,1050.0
50,48,889,9,23,3,69.0,2008,1,1.0,1.0,425.0
50,48,889,9,23,3,69.0,2008,1,1.0,1.0,425.0
50,48,889,9,23,3,69.0,2008,1,1.0,1.0,425.0
50,48,889,9,23,3,69.0,2008,1,1.0,1.0,425.0
50,48,889,9,23,3,69.0,2008,1,1.0,1.0,425.0
50,48,889,9,23,3,69.0,2008,1,1.0,1.0,425.0
50,48,889,9,23,3,69.0,2008,1,1.0,1.0,425.0
50,48,889,9,23,3,69.0,2008,1,1.0,1.0,425.0
50,59,2985,9,31,3,117.0,2007,3,1.0,1.0,560.0
33,125,2066,9,9,3,157.0,2001,4,1.0,2.0,1300.0
33,125,2066,9,15,3,155.0,2004,4,1.0,1.0,1200.0
45,176,4188,9,15,3,73.0,2008,1,1.0,1.0,580.0
50,189,3675,9,22,2,59.0,1988,2,1.0,1.0,400.0
47,0,1904,9,31,2,134.0,2005,3,1.0,2.0,741.0
33,59,2439,9,6,3,100.0,2006,2,0.0,1.0,500.0
33,58,1706,9,17,3,275.0,2006,4,1.0,2.0,2980.0
6,224,708,9,23,3,97.0,2005,2,1.0,1.0,600.0
6,125,2404,9,28,3,111.0,2000,2,1.0,2.0,750.0
20,98,3041,9,6,3,70.0,2001,2,0.0,1.0,350.0
33,150,4254,9,12,3,64.0,1984,2,1.0,1.0,460.0
37,66,1229,9,18,2,127.0,1996,3,1.0,1.0,969.0
33,58,455,9,14,0,130.0,1998,3,1.0,1.0,836.0
6,37,567,9,18,2,124.0,1996,2,1.0,1.0,968.0
0,66,3152,9,22,1,60.0,1985,2,1.0,1.0,450.0
0,79,4082,9,25,2,114.0,2002,2,1.0,1.0,720.0
30,130,1315,9,27,3,96.0,2006,2,1.0,1.0,660.0
33,48,975,9,27,2,145.0,2010,3,1.0,2.0,1200.0
33,26,2063,9,6,2,56.0,1995,2,0.0,1.0,500.0
30,166,2876,9,28,3,46.0,2004,1,1.0,0.0,330.0
27,171,990,9,17,2,35.0,2005,1,1.0,0.0,242.0
27,27,402,9,22,3,57.0,2007,1,1.0,0.0,460.0
30,158,674,9,6,2,58.0,1986,2,0.0,1.0,390.0
33,115,3411,9,6,2,60.0,1986,2,0.0,1.0,420.0
45,176,1162,9,24,2,119.0,2000,2,1.0,1.0,750.0
45,176,1162,9,24,2,119.0,2000,2,1.0,1.0,750.0
45,176,1162,9,24,2,119.0,2000,2,1.0,1.0,750.0
45,176,1162,9,24,2,119.0,2000,2,1.0,1.0,750.0
45,176,1162,9,24,2,119.0,2000,2,1.0,1.0,750.0
45,176,1162,9,24,2,119.0,2000,2,1.0,1.0,750.0
45,176,1162,9,24,2,119.0,2000,2,1.0,1.0,750.0
45,176,1162,9,24,2,119.0,2000,2,1.0,1.0,750.0
33,125,594,9,23,3,134.0,2012,3,1.0,2.0,1584.0
45,66,236,9,16,3,78.0,1996,2,1.0,1.0,525.0
6,70,1295,9,12,3,58.0,1982,2,1.0,1.0,411.6
27,70,1296,9,18,3,83.0,1997,2,1.0,1.0,525.0
33,107,98,9,17,3,165.0,2008,3,1.0,2.0,900.0
33,94,1648,9,6,3,54.0,1984,2,0.0,1.0,425.0
6,130,2774,9,12,3,183.0,2008,3,1.0,1.0,1350.0
33,81,2980,9,17,3,177.0,2005,4,1.0,2.0,1650.0
33,162,3335,9,22,3,68.0,2009,1,1.0,1.0,410.0
33,166,247,9,21,2,135.0,2008,3,1.0,1.0,845.0
8,0,3098,9,22,2,147.0,2000,3,1.0,2.0,950.0
6,130,3901,9,9,3,87.0,2006,2,1.0,1.0,820.0
45,27,3250,9,24,3,87.0,2009,1,1.0,1.0,780.0
33,158,666,9,7,3,145.0,1999,4,0.0,3.0,1000.0
6,71,1796,9,22,1,42.0,1997,1,1.0,1.0,310.0
10,125,2400,9,28,3,139.0,2001,3,1.0,2.0,800.0
33,26,1632,9,6,2,68.0,1989,3,0.0,1.0,530.0
50,125,2404,9,22,2,102.0,2000,2,1.0,1.0,720.0
6,130,967,9,18,3,90.0,2005,2,1.0,2.0,703.0
6,48,890,9,25,3,140.0,2001,3,1.0,2.0,750.0
33,171,1890,9,6,3,87.0,2003,2,0.0,1.0,415.0
33,115,1641,9,6,2,72.0,1990,3,0.0,1.0,560.0
33,150,4204,9,6,3,55.0,1991,2,0.0,1.0,388.0
6,125,2404,9,22,3,82.0,2000,1,1.0,1.0,560.0
20,125,1029,9,14,3,71.0,1997,2,1.0,1.0,530.0
33,59,1105,9,4,3,60.0,1993,2,0.0,1.0,268.0
50,48,890,9,25,2,97.0,2001,2,1.0,2.0,538.0
45,125,2864,9,17,3,76.0,2005,2,1.0,1.0,644.0
50,48,889,9,23,3,69.0,2008,1,1.0,1.0,425.0
50,48,889,9,23,3,69.0,2008,1,1.0,1.0,425.0
50,48,889,9,23,3,69.0,2008,1,1.0,1.0,425.0
50,48,889,9,23,3,69.0,2008,1,1.0,1.0,425.0
50,48,889,9,23,3,69.0,2008,1,1.0,1.0,425.0
50,48,889,9,23,3,69.0,2008,1,1.0,1.0,425.0
50,48,889,9,23,3,69.0,2008,1,1.0,1.0,425.0
50,48,889,9,23,3,69.0,2008,1,1.0,1.0,425.0
33,11,4308,9,6,3,88.0,2013,3,1.0,1.0,620.0
6,81,439,9,12,3,81.0,2008,1,1.0,1.0,600.0
6,71,4229,9,22,3,62.0,1988,2,1.0,1.0,447.0
33,70,1291,9,6,3,54.0,1987,2,0.0,1.0,390.0
33,79,880,9,6,2,56.0,1986,2,0.0,1.0,290.0
6,71,1796,9,21,2,64.0,1997,2,1.0,1.0,438.0
30,176,3438,9,18,2,61.0,1991,2,1.0,1.0,478.0
30,47,1817,9,6,3,46.0,1994,1,0.0,1.0,280.0
0,171,2515,9,11,3,67.0,2007,1,1.0,1.0,405.0
50,125,2399,9,30,2,72.0,1998,1,1.0,1.0,438.0
33,202,3478,9,6,2,53.0,1982,2,0.0,1.0,309.0
33,130,2774,9,12,3,177.0,2008,3,1.0,2.0,1390.0
33,147,1943,9,18,2,79.0,2012,2,1.0,1.0,440.0
6,81,2980,9,26,3,124.0,2004,2,1.0,1.0,1050.0
6,58,3077,9,28,3,139.0,2005,3,1.0,2.0,740.0
33,130,2986,9,17,3,139.0,2008,4,1.0,2.0,1100.0
33,26,2772,9,24,3,240.0,2004,4,1.0,2.0,1790.0
33,138,3235,9,11,3,166.0,2002,4,1.0,2.0,880.0
45,116,363,9,20,3,107.0,2009,2,1.0,2.0,620.0
20,74,3368,9,6,3,67.0,2003,1,0.0,1.0,340.0
45,130,2673,9,21,3,95.0,2007,2,1.0,2.0,650.0
33,54,860,9,7,2,54.0,1992,2,0.0,1.0,400.0
30,129,2289,9,26,3,152.0,2005,2,1.0,1.0,1000.0
0,116,363,9,18,3,97.0,2009,2,1.0,2.0,600.0
39,115,2040,9,24,3,142.0,1999,3,1.0,1.0,835.0
33,31,933,9,6,2,82.0,1997,2,0.0,2.0,629.0
45,176,1162,9,24,2,119.0,2000,2,1.0,1.0,750.0
45,176,1162,9,24,2,119.0,2000,2,1.0,1.0,750.0
45,176,1162,9,24,2,119.0,2000,2,1.0,1.0,750.0
45,176,1162,9,24,2,119.0,2000,2,1.0,1.0,750.0
45,176,1162,9,24,2,119.0,2000,2,1.0,1.0,750.0
45,176,1162,9,24,2,119.0,2000,2,1.0,1.0,750.0
45,176,1162,9,24,2,119.0,2000,2,1.0,1.0,750.0
45,176,1162,9,24,2,119.0,2000,2,1.0,1.0,750.0
30,58,180,9,22,2,156.0,2003,3,1.0,2.0,1250.0
39,125,4029,9,31,3,187.0,2004,3,1.0,2.0,1000.0
30,130,1540,9,18,3,205.0,2007,3,1.0,2.0,1500.0
4,173,2056,9,6,2,46.0,1979,2,0.0,1.0,275.0
30,125,3613,9,25,2,105.0,2006,2,1.0,2.0,1080.0
50,59,2985,9,31,3,117.0,2007,2,1.0,2.0,560.0
50,37,1067,9,28,3,225.0,2000,4,1.0,1.0,1950.0
30,81,2980,9,26,3,128.0,2004,2,1.0,2.0,1080.0
4,0,22,9,28,3,93.0,2000,2,1.0,1.0,596.0
30,0,2821,9,30,3,157.0,2005,2,1.0,1.0,1570.0
4,173,2056,9,22,2,65.0,1992,2,1.0,1.0,360.0
50,189,638,9,22,3,92.0,2006,2,1.0,2.0,846.0
33,98,3347,9,6,3,114.0,2002,3,0.0,1.0,620.0
6,125,3459,9,18,2,64.0,1994,2,1.0,1.0,440.0
30,129,2424,9,11,2,70.0,2005,1,1.0,0.0,461.0
45,166,2344,9,26,3,80.0,2000,2,1.0,1.0,460.0
33,48,975,9,27,3,86.0,2014,2,1.0,1.0,678.0
27,58,1703,9,26,3,87.0,2004,2,1.0,1.0,855.0
0,81,1186,9,28,3,74.0,2006,2,1.0,1.0,495.0
30,54,1027,9,6,3,46.0,1984,2,0.0,1.0,330.0
30,41,776,9,5,2,42.0,1977,2,0.0,1.0,270.0
6,171,535,9,24,3,72.0,1998,2,1.0,1.0,356.0
6,71,2736,9,26,2,160.0,2001,3,1.0,1.0,1360.0
4,125,1444,9,27,3,170.0,2008,4,1.0,2.0,1350.0
33,58,1705,9,20,3,228.0,2005,3,1.0,2.0,2355.0
33,125,2404,9,22,2,153.0,2000,3,1.0,1.0,900.0
33,125,3318,9,24,3,218.0,2001,4,1.0,2.0,1180.0
30,125,1440,9,10,2,119.0,1999,3,1.0,2.0,1075.0
33,125,2864,9,28,3,143.0,2006,3,1.0,2.0,1080.0
30,125,1325,9,27,1,196.0,2010,4,1.0,1.0,1550.0
33,147,3352,9,28,2,215.0,2002,5,1.0,2.0,900.0
33,90,622,9,3,3,162.0,2002,4,0.0,2.0,2100.0
33,125,1029,9,6,3,71.0,1997,3,0.0,1.0,520.0
50,58,1703,9,26,3,128.0,2004,3,1.0,2.0,1270.0
6,138,4011,9,24,3,86.0,2007,2,1.0,1.0,450.0
33,130,1316,9,26,3,97.0,2007,2,1.0,1.0,645.0
30,66,1225,9,18,2,47.0,1995,1,1.0,1.0,345.0
30,202,3931,9,5,2,52.0,1979,2,0.0,1.0,320.0
6,150,25,9,31,3,196.0,2007,3,1.0,2.0,1400.0
6,166,664,9,32,3,180.0,2011,3,1.0,1.0,1499.0
6,107,4025,9,28,3,69.0,2010,2,1.0,1.0,310.0
47,58,3077,9,28,2,111.0,2005,2,1.0,1.0,620.0
27,31,489,9,12,2,83.0,2004,1,1.0,1.0,640.0
8,11,1568,9,5,2,146.0,2003,3,0.0,3.0,990.0
27,130,2987,9,11,3,55.0,2005,1,1.0,1.0,445.0
8,89,1562,9,22,3,127.0,2010,3,1.0,1.0,1820.0
13,52,1944,9,6,3,80.0,1997,2,0.0,1.0,440.0
8,130,967,9,12,3,179.0,2006,4,1.0,1.0,1450.0
33,176,3439,9,6,3,81.0,1990,3,0.0,1.0,645.0
4,71,2524,9,18,2,63.0,1991,2,1.0,1.0,465.0
6,173,2056,9,18,2,75.0,1998,2,1.0,1.0,465.0
33,107,97,9,5,3,122.0,2005,3,0.0,1.0,700.0
30,150,124,9,6,0,55.0,1979,2,0.0,1.0,390.0
33,105,1547,9,5,3,57.0,1975,3,0.0,1.0,410.0
52,125,1031,9,20,2,71.0,2000,2,1.0,1.0,452.0
50,26,1643,9,25,2,75.0,1989,3,1.0,1.0,566.0
30,130,1316,9,27,3,99.0,2007,2,1.0,1.0,650.0
50,48,894,9,26,3,98.0,2004,2,1.0,1.0,543.0
33,52,1019,9,6,2,63.0,1995,2,0.0,1.0,380.0
33,50,917,9,5,2,68.0,1981,3,0.0,1.0,405.0
6,11,150,9,12,2,99.0,2004,2,1.0,1.0,478.0
47,48,890,9,25,2,90.0,2002,2,1.0,2.0,495.0
6,173,2056,9,6,2,55.0,1986,2,0.0,1.0,345.0
20,170,3209,9,15,2,129.0,2004,3,1.0,1.0,658.0
6,147,3078,9,28,2,97.0,2001,2,1.0,1.0,600.0
33,58,438,9,16,3,147.0,2006,3,1.0,1.0,1428.0
52,48,889,9,25,3,98.0,2007,2,1.0,2.0,529.0
6,107,596,9,29,3,88.0,2010,2,1.0,1.0,380.0
30,68,3876,9,16,3,131.0,2004,2,1.0,1.0,880.0
6,27,1466,9,13,2,69.0,1998,2,1.0,1.0,480.0
54,79,4082,9,25,2,179.0,2002,3,1.0,1.0,820.0
47,171,2516,9,21,2,71.0,2005,1,1.0,1.0,362.0
33,147,2846,9,6,3,58.0,1996,2,0.0,1.0,360.0
33,59,2635,9,19,3,150.0,2008,3,1.0,1.0,730.0
47,130,1539,9,26,3,86.0,2007,2,1.0,1.0,708.0
33,125,748,9,7,3,89.0,1999,3,0.0,1.0,650.0
27,58,3516,9,21,3,71.0,2005,1,1.0,1.0,600.0
50,115,2051,9,20,2,71.0,1991,3,1.0,1.0,555.0
4,171,535,9,18,2,94.0,2000,3,1.0,1.0,415.0
30,48,2778,9,24,3,87.0,2013,2,1.0,1.0,700.0
50,31,933,9,18,2,62.0,1994,2,1.0,1.0,465.0
30,58,4294,9,28,3,88.0,2010,2,1.0,1.0,810.0
33,125,882,9,29,3,102.0,2009,2,1.0,2.0,858.0
20,217,4328,9,5,0,59.0,1980,2,0.0,1.0,228.0
6,125,1680,9,23,3,106.0,2003,2,1.0,1.0,830.0
30,89,1562,9,27,3,89.0,2011,2,1.0,1.0,1190.0
33,125,3460,9,6,3,57.0,1994,2,0.0,1.0,372.0
0,129,1501,9,6,2,59.0,1994,2,0.0,1.0,520.0
33,98,1671,9,16,3,119.0,2010,3,1.0,2.0,570.0
6,31,935,9,32,3,193.0,2000,3,1.0,1.0,1448.0
30,125,2067,9,11,2,84.0,2003,2,1.0,1.0,735.0
33,50,915,9,12,2,62.0,1987,3,1.0,1.0,350.0
20,94,1603,9,6,2,58.0,1986,2,0.0,1.0,399.0
20,48,4436,9,6,3,84.0,2001,2,0.0,1.0,448.0
20,48,4436,9,6,3,84.0,2001,2,0.0,1.0,448.0
20,48,4436,9,6,3,84.0,2001,2,0.0,1.0,448.0
20,48,4436,9,6,3,84.0,2001,2,0.0,1.0,448.0
20,48,4436,9,6,3,84.0,2001,2,0.0,1.0,448.0
20,48,4436,9,6,3,84.0,2001,2,0.0,1.0,448.0
20,48,4436,9,6,3,84.0,2001,2,0.0,1.0,448.0
20,48,4436,9,6,3,84.0,2001,2,0.0,1.0,448.0
8,202,3040,9,25,2,103.0,2004,2,1.0,1.0,516.0
33,41,715,9,6,3,58.0,1984,2,0.0,1.0,340.0
33,176,3440,9,6,2,57.0,1991,2,0.0,1.0,415.0
0,112,259,9,26,3,135.0,2004,2,1.0,1.0,865.0
30,125,1029,9,12,2,67.0,1997,2,1.0,1.0,530.0
50,147,2475,9,18,3,62.0,1987,2,1.0,1.0,380.0
50,130,1540,9,25,3,95.0,2009,2,1.0,1.0,800.0
6,27,743,9,23,3,108.0,2004,2,1.0,2.0,1050.0
14,50,2905,9,18,3,170.0,2008,3,1.0,2.0,1350.0
33,157,3023,9,5,3,71.0,1984,3,0.0,1.0,390.0
30,107,596,9,11,3,69.0,2010,2,1.0,1.0,355.0
30,130,1315,9,25,3,93.0,2006,2,1.0,1.0,645.0
33,138,3235,9,12,2,87.0,2002,2,1.0,1.0,525.0
47,48,2081,9,30,3,125.0,2004,2,1.0,1.0,740.0
30,37,719,9,6,2,55.0,1982,2,0.0,1.0,386.0
33,59,1106,9,6,3,87.0,2004,2,0.0,1.0,378.0
33,125,3461,9,6,1,51.0,1993,2,0.0,1.0,400.0
30,4,738,9,34,3,103.0,2002,2,1.0,1.0,1020.0
33,41,1889,9,7,2,77.0,1997,2,0.0,1.0,475.0
33,107,95,9,6,3,123.0,2004,3,0.0,2.0,760.0
30,37,2501,9,16,1,54.0,1985,2,1.0,1.0,375.0
50,224,708,9,24,2,67.0,2001,1,1.0,1.0,415.0
6,147,2475,9,19,2,52.0,1996,1,1.0,1.0,330.0
33,147,943,9,16,2,67.0,1987,2,1.0,1.0,415.5
33,150,125,9,6,3,57.0,1984,2,0.0,1.0,425.0
33,162,3989,9,12,3,93.0,2008,2,1.0,2.0,747.0
33,59,270,9,5,0,44.0,1990,2,0.0,1.0,225.0
33,125,151,9,25,3,133.0,2007,3,1.0,1.0,1180.0
33,0,3576,9,18,3,179.0,2004,3,1.0,2.0,1800.0
30,130,2774,9,12,2,67.0,2008,1,1.0,1.0,580.0
30,130,2774,9,12,2,67.0,2008,1,1.0,1.0,580.0
30,130,2774,9,12,2,67.0,2008,1,1.0,1.0,580.0
30,130,2774,9,12,2,67.0,2008,1,1.0,1.0,580.0
30,130,2774,9,12,2,67.0,2008,1,1.0,1.0,580.0
30,130,2774,9,12,2,67.0,2008,1,1.0,1.0,580.0
30,130,2774,9,12,2,67.0,2008,1,1.0,1.0,580.0
30,130,2774,9,12,2,67.0,2008,1,1.0,1.0,580.0
33,130,967,9,18,3,94.0,2005,2,1.0,1.0,700.0
47,130,967,9,18,3,92.0,2005,2,1.0,1.0,670.0
14,47,2473,9,18,3,75.0,1993,3,1.0,1.0,435.0
6,90,1481,9,32,3,133.0,2008,3,1.0,2.0,815.0
47,125,3586,9,31,3,78.0,2003,2,1.0,1.0,538.0
33,74,3368,9,17,2,141.0,2006,3,1.0,2.0,630.0
33,129,1164,9,6,3,99.0,1993,3,0.0,1.0,880.0
30,58,1706,9,14,3,107.0,2007,2,1.0,1.0,1187.0
45,130,4195,9,24,3,86.0,2001,2,1.0,1.0,510.0
30,189,3674,9,16,3,74.0,1990,2,1.0,1.0,520.0
33,70,1292,9,6,2,61.0,1980,3,0.0,1.0,425.0
50,58,1705,9,20,3,136.0,2005,3,1.0,1.0,1430.0
20,26,2063,9,6,2,54.0,1993,2,0.0,1.0,435.0
30,125,881,9,29,3,83.0,2008,2,1.0,2.0,680.0
33,41,2589,9,6,2,61.0,1983,2,0.0,1.0,350.0
33,115,1743,9,6,3,57.0,1982,2,0.0,1.0,398.0
33,130,2987,9,17,3,172.0,2005,3,1.0,2.0,1200.0
4,115,1742,9,6,3,42.0,1983,1,0.0,1.0,298.0
30,173,217,9,32,3,144.0,2005,3,1.0,1.0,1080.0
30,115,2051,9,14,3,52.0,1991,1,1.0,1.0,408.0
30,173,3944,9,16,2,59.0,1988,2,1.0,1.0,370.0
33,150,4204,9,6,2,75.0,1992,3,0.0,1.0,470.0
0,0,3576,9,16,3,165.0,2004,3,1.0,1.0,1450.0
47,59,3865,9,18,3,74.0,2011,2,1.0,1.0,389.0
33,98,1675,9,6,0,57.0,1986,2,0.0,1.0,270.0
20,173,3945,9,6,2,58.0,1993,2,0.0,1.0,365.0
0,162,2703,9,8,3,57.0,2008,1,1.0,1.0,330.0
0,26,611,9,30,1,90.0,2008,1,1.0,2.0,650.0
20,48,4436,9,6,3,84.0,2001,2,0.0,1.0,448.0
20,48,4436,9,6,3,84.0,2001,2,0.0,1.0,448.0
20,48,4436,9,6,3,84.0,2001,2,0.0,1.0,448.0
20,48,4436,9,6,3,84.0,2001,2,0.0,1.0,448.0
20,48,4436,9,6,3,84.0,2001,2,0.0,1.0,448.0
20,48,4436,9,6,3,84.0,2001,2,0.0,1.0,448.0
20,48,4436,9,6,3,84.0,2001,2,0.0,1.0,448.0
20,48,4436,9,6,3,84.0,2001,2,0.0,1.0,448.0
6,202,2321,9,26,3,146.0,2002,3,1.0,1.0,815.0
50,27,2582,9,26,3,148.0,2001,3,1.0,2.0,1150.0
33,150,21,9,29,3,291.0,2008,3,1.0,1.0,2000.0
27,48,4436,9,18,3,81.0,2004,2,1.0,1.0,398.0
0,176,3443,9,14,3,79.0,1996,2,1.0,1.0,616.0
0,176,3443,9,14,3,79.0,1996,2,1.0,1.0,616.0
0,176,3443,9,14,3,79.0,1996,2,1.0,1.0,616.0
0,176,3443,9,14,3,79.0,1996,2,1.0,1.0,616.0
0,176,3443,9,14,3,79.0,1996,2,1.0,1.0,616.0
0,176,3443,9,14,3,79.0,1996,2,1.0,1.0,616.0
0,176,3443,9,14,3,79.0,1996,2,1.0,1.0,616.0
0,176,3443,9,14,3,79.0,1996,2,1.0,1.0,616.0
30,129,2289,9,26,2,137.0,2005,2,1.0,1.0,918.0
30,129,2289,9,26,2,137.0,2005,2,1.0,1.0,918.0
30,129,2289,9,26,2,137.0,2005,2,1.0,1.0,918.0
30,129,2289,9,26,2,137.0,2005,2,1.0,1.0,918.0
30,129,2289,9,26,2,137.0,2005,2,1.0,1.0,918.0
30,129,2289,9,26,2,137.0,2005,2,1.0,1.0,918.0
30,129,2289,9,26,2,137.0,2005,2,1.0,1.0,918.0
30,129,2289,9,26,2,137.0,2005,2,1.0,1.0,918.0
33,81,9,9,14,0,95.0,2007,2,1.0,1.0,785.0
33,81,9,9,14,0,95.0,2007,2,1.0,1.0,785.0
33,81,9,9,14,0,95.0,2007,2,1.0,1.0,785.0
33,81,9,9,14,0,95.0,2007,2,1.0,1.0,785.0
33,81,9,9,14,0,95.0,2007,2,1.0,1.0,785.0
33,81,9,9,14,0,95.0,2007,2,1.0,1.0,785.0
33,81,9,9,14,0,95.0,2007,2,1.0,1.0,785.0
33,81,9,9,14,0,95.0,2007,2,1.0,1.0,785.0
33,105,1821,9,6,2,111.0,2000,2,0.0,1.0,1050.0
33,105,1821,9,6,2,111.0,2000,2,0.0,1.0,1050.0
33,105,1821,9,6,2,111.0,2000,2,0.0,1.0,1050.0
33,105,1821,9,6,2,111.0,2000,2,0.0,1.0,1050.0
33,105,1821,9,6,2,111.0,2000,2,0.0,1.0,1050.0
33,105,1821,9,6,2,111.0,2000,2,0.0,1.0,1050.0
